		[move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]

pour [partner, eggs_bowl, frying_pan]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, eggs_bowl, frying_pan], reset [human], switch [human, stove], pour [partner, butter_bowl, frying_pan], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]

move [partner, frying_pan, stove]: 65.62159301503999
pour [partner, eggs_bowl, frying_pan]: 65.69664720196778
NullAction [partner]: 64.95492634837333
Partner chose to wait
human scheduled actions
-partner
	pour [partner, eggs_bowl, frying_pan], 0.0, 16.65351697960979
	move [partner, frying_pan, stove], 16.65351697960979, 34.44046456869155
	mix [partner, frying_pan, whisk], 34.44046456869155, 37.46495624598928
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Current Distribution
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666


NullAction [partner]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, frying_pan], move [partner, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [human, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]

move [partner, frying_pan, stove]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]

pour [partner, eggs_bowl, frying_pan]
	fried egg - fried_egg
		[pour [partner, eggs_bowl, frying_pan], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[pour [partner, eggs_bowl, frying_pan], reset [human], pour [human, olive_oil_bowl, frying_pan], move [partner, frying_pan, stove], switch [human, stove], move [partner, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]

move [partner, frying_pan, stove]: 65.62159301503999
pour [partner, eggs_bowl, frying_pan]: 63.14447829458777
NullAction [partner]: 64.95492634837333
Executing action pour [partner, eggs_bowl, frying_pan], 13.703202613226903, 32.36047418701352
Executing action wait [human] 13.703202613226903, 32.36047418701352
human scheduled actions
-partner
	move [partner, frying_pan, stove], 0.0, 16.89759010305908
	mix [partner, frying_pan, whisk], 16.89759010305908, 19.85896021340509
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Current Distribution
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666


move [partner, frying_pan, stove]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [partner, frying_pan, stove], reset [human], pour [human, olive_oil_bowl, frying_pan], move [partner, frying_pan, stove], switch [human, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]

NullAction [partner]
	fried egg - fried_egg
		[move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[reset [human], pour [human, butter_bowl, frying_pan], switch [partner, stove], move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]

switch [partner, stove]
	fried egg - fried_egg
		[switch [partner, stove], switch [human, stove], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[switch [partner, stove], reset [human], pour [human, butter_bowl, frying_pan], switch [partner, stove], move [partner, frying_pan, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [partner, frying_pan, stove]]

move [partner, frying_pan, stove]: 58.31114496125444
switch [partner, stove]: 52.68437764741181
NullAction [partner]: 53.07320368519814
Executing action switch [partner, stove], 32.36047418701352, 37.90949268126797
Executing action wait [human] 32.36047418701352, 37.90949268126797
human scheduled actions
-partner
	switch [partner, stove], 0.0, 5.790101670677999
	wait, 5.790101670677998, 16.221037222422996
	mix [partner, frying_pan, whisk], 16.221037222422996, 19.885227067615112
-human
	move [human, frying_pan, stove], 0.0, 16.221037222422996
Human chose move [human, frying_pan, stove]
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Current Distribution
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666


switch [partner, stove]
	fried egg - fried_egg
		[switch [partner, stove], move [human, frying_pan, stove], mix [human, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[switch [partner, stove], reset [human], pour [human, olive_oil_bowl, frying_pan], switch [partner, stove], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]

NullAction [partner]
	fried egg - fried_egg
		[switch [human, stove], move [human, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[reset [human], pour [partner, butter_bowl, frying_pan], switch [partner, stove], move [human, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]

move [partner, frying_pan, stove]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], switch [partner, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [partner, frying_pan, stove], reset [human], switch [human, stove], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]

move [partner, frying_pan, stove]: 62.46825877691628
switch [partner, stove]: 52.45931301943331
NullAction [partner]: 54.67814859347999
Executing action switch [partner, stove], 37.90949268126797, 43.524217368477295
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Current Distribution
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666


move [partner, frying_pan, stove]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[move [partner, frying_pan, stove], reset [human], pour [human, butter_bowl, frying_pan], move [partner, frying_pan, stove], switch [partner, stove], move [human, frying_pan, counter], pour [human, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [partner, frying_pan, stove]]

NullAction [partner]
	fried egg - fried_egg
		[move [partner, frying_pan, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[reset [human], pour [human, butter_bowl, frying_pan], switch [partner, stove], move [partner, frying_pan, stove], move [human, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [partner, frying_pan, whisk], move [human, frying_pan, stove]]

switch [partner, stove]
	fried egg - fried_egg
		[switch [partner, stove], move [partner, frying_pan, stove], switch [human, stove], mix [partner, frying_pan, whisk]]
	scrambled egg - scrambled_egg
		[switch [partner, stove], reset [human], pour [human, butter_bowl, frying_pan], move [human, frying_pan, stove], switch [partner, stove], move [partner, frying_pan, counter], pour [partner, eggs_bowl, frying_pan], mix [human, frying_pan, whisk], move [human, frying_pan, stove]]

move [partner, frying_pan, stove]: 59.91896389129633
switch [partner, stove]: 55.67207685775704
NullAction [partner]: 52.585630557962986
Partner chose to wait
Executing action move [human, frying_pan, stove], 37.90949268126797, 53.41358248103083
Executing action wait [partner] 43.524217368477295, 53.41358248103083
human scheduled actions
-partner
	mix [partner, frying_pan, whisk], 0.0, 3.1277640668721176
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 0.3333333333333333
scrambled egg - scrambled_egg: 0.6666666666666666
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Update
coffee with milk - coffee_with_milk: 0.0
cereal with milk - cereal_with_milk: 0.0
pancake - pancake: 0.0
fried egg - fried_egg: 1.0
scrambled egg - scrambled_egg: 0.0
chocolate milk - chocolate_milk: 0.0
tea - hot_tea: 0.0


Current Distribution
fried egg - fried_egg: 1.0


mix [partner, frying_pan, whisk]
	fried egg - fried_egg
		[mix [partner, frying_pan, whisk]]

NullAction [partner]
	fried egg - fried_egg
		[mix [partner, frying_pan, whisk]]

mix [partner, frying_pan, whisk]: 2.9378531776401715
NullAction [partner]: 12.937853177640172
Executing action mix [partner, frying_pan, whisk], 53.41358248103083, 57.000776417915674
Executing action wait [human] 53.41358248103083, 57.000776417915674
AdaptiveByFlow scheduling: true, 1, 1, 57.000776417915674, 57.000776417915674
AdaptiveByFlow scheduling: true, time, 422

Agent, Successes, Trials, Average reward, average successful reward
Evaluating solo
Recipe, cereal with milk
[pour [human, milk_bowl, mixing_bowl_1]: 0.5, pour [human, cereal_bowl, mixing_bowl_1]: 0.5]
Executing action pour [human, milk_bowl, mixing_bowl_1], 0.0, 14.655993822374786
[pour [human, mixing_bowl_1, trash]: 0.0, pour [human, cereal_bowl, mixing_bowl_1]: 1.0, reset [human]: 0.0]
Executing action pour [human, cereal_bowl, mixing_bowl_1], 14.655993822374786, 34.954579849689765
[pour [human, mixing_bowl_1, trash]: 0.0, reset [human]: 0.0, mix [human, mixing_bowl_1, whisk]: 1.0]
Executing action mix [human, mixing_bowl_1, whisk], 34.954579849689765, 52.00269355961092
solo, 1, 1, 52.00269355961092, 52.00269355961092
solo, time, 1
Evaluating Expert
Required 2.31E-6
Recipe, cereal with milk
Human chose pour [human, milk_bowl, mixing_bowl_1]
Partner chose to wait
Executing action pour [human, milk_bowl, mixing_bowl_1], 0.0, 17.009680652230017
Executing action wait [partner] 0.0, 17.009680652230017
human scheduled actions
-partner
	pour [partner, cereal_bowl, mixing_bowl_1], 0.0, 15.681267349875553
	mix [partner, mixing_bowl_1, whisk], 15.681267349875554, 19.25849172986253
-human
partner scheduled actions
-partner
	pour [partner, cereal_bowl, mixing_bowl_1], 0.0, 15.580970079805136
	mix [partner, mixing_bowl_1, whisk], 15.580970079805134, 19.264409988626365
-human
Executing action pour [partner, cereal_bowl, mixing_bowl_1], 17.009680652230017, 34.12792316307247
Executing action wait [human] 17.009680652230017, 34.12792316307247
human scheduled actions
-partner
	mix [partner, mixing_bowl_1, whisk], 0.0, 3.500709583482918
-human
partner scheduled actions
-partner
	mix [partner, mixing_bowl_1, whisk], 0.0, 3.4338151009395106
-human
Executing action mix [partner, mixing_bowl_1, whisk], 34.12792316307247, 38.24912676079499
Executing action wait [human] 34.12792316307247, 38.24912676079499
Expert, 1, 1, 38.24912676079499, 38.24912676079499
Expert, time, 3

Time chocolate milk - 2.065723845
Time cereal with milk - 2.426623617
Time coffee with milk - 2.585709938
Time tea - 8.986083793
Time pancake - 17.176616224
Time scrambled egg - 45.129905656
Time fried egg - 92.937623313
Evaluating AdaptiveByFlow scheduling: true
Required 2.31E-7
Recipe, cereal with milk
Human chose pour [human, milk_bowl, mixing_bowl_1]
Partner chose to wait
Executing action pour [human, milk_bowl, mixing_bowl_1], 0.0, 14.689446164797818
Executing action wait [partner] 0.0, 14.689446164797818
human scheduled actions
-partner
	pour [partner, cereal_bowl, mixing_bowl_1], 0.0, 15.578525432929768
	mix [partner, mixing_bowl_1, whisk], 15.578525432929766, 19.64531788713107
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.14285714285714285
cereal with milk - cereal_with_milk: 0.14285714285714285
pancake - pancake: 0.14285714285714285
fried egg - fried_egg: 0.14285714285714285
scrambled egg - scrambled_egg: 0.14285714285714285
chocolate milk - chocolate_milk: 0.14285714285714285
tea - hot_tea: 0.14285714285714285


Update
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
fried egg - fried_egg: 0.0
scrambled egg - scrambled_egg: 0.0
chocolate milk - chocolate_milk: 0.28571428571428575
tea - hot_tea: 0.0


Current Distribution
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
chocolate milk - chocolate_milk: 0.28571428571428575


switch [partner, stove]
	coffee with milk - coffee_with_milk
		[switch [partner, stove], pour [partner, coffee_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[switch [partner, stove], pour [human, cereal_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[switch [partner, stove], pour [partner, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[switch [partner, stove], pour [human, cocoa_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]

NullAction [partner]
	coffee with milk - coffee_with_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [human, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], switch [partner, stove], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]

pour [partner, flour_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [partner, coffee_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [human, cereal_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, flour_bowl, mixing_bowl_1], switch [human, stove], pour [human, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [partner, cocoa_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, eggs_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [partner, coffee_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [partner, cereal_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, eggs_bowl, mixing_bowl_1], switch [partner, stove], pour [human, flour_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [human, cocoa_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, coffee_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [partner, cereal_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [partner, eggs_bowl, mixing_bowl_1], switch [partner, stove], pour [partner, milk_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [partner, cocoa_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, cocoa_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [human, coffee_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [human, cereal_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [human, eggs_bowl, mixing_bowl_1], switch [human, stove], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, cereal_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [human, coffee_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [human, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], switch [human, stove], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [human, cocoa_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]

pour [partner, flour_bowl, mixing_bowl_1]: 51.58842427869868
pour [partner, eggs_bowl, mixing_bowl_1]: 51.17636410485428
pour [partner, coffee_bowl, mixing_bowl_1]: 46.113602017504896
switch [partner, stove]: 26.281733554063276
pour [partner, cereal_bowl, mixing_bowl_1]: 46.16722873285706
pour [partner, cocoa_bowl, mixing_bowl_1]: 46.33573250243845
NullAction [partner]: 35.36857028777674
Executing action switch [partner, stove], 14.689446164797818, 15.602463912620154
Executing action wait [human] 14.689446164797818, 15.602463912620154
human scheduled actions
-partner
	pour [partner, cereal_bowl, mixing_bowl_1], 0.0, 16.505537456362475
	mix [partner, mixing_bowl_1, whisk], 16.505537456362475, 20.236385129084358
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
fried egg - fried_egg: 0.0
scrambled egg - scrambled_egg: 0.0
chocolate milk - chocolate_milk: 0.28571428571428575
tea - hot_tea: 0.0


Current Distribution
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
chocolate milk - chocolate_milk: 0.28571428571428575


NullAction [partner]
	coffee with milk - coffee_with_milk
		[pour [human, coffee_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [human, cereal_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [human, cocoa_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, flour_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [human, coffee_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [human, cereal_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, flour_bowl, mixing_bowl_1], pour [human, eggs_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, flour_bowl, mixing_bowl_1], reset [human], pour [human, cocoa_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, eggs_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [partner, milk_bowl, mixing_bowl_1], pour [human, coffee_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [partner, milk_bowl, mixing_bowl_1], pour [partner, cereal_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, eggs_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [human, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, eggs_bowl, mixing_bowl_1], reset [human], pour [human, cocoa_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]

pour [partner, coffee_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [partner, cereal_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [human, eggs_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], pour [human, flour_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], switch [human, stove], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, coffee_bowl, mixing_bowl_1], reset [human], pour [human, milk_bowl, mixing_bowl_1], pour [human, cocoa_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]

pour [partner, cereal_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [partner, milk_bowl, mixing_bowl_1], pour [partner, coffee_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [partner, flour_bowl, mixing_bowl_1], pour [partner, eggs_bowl, mixing_bowl_1], pour [partner, milk_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk], pour [partner, mixing_bowl_1, frying_pan], switch [human, stove], move [human, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, cereal_bowl, mixing_bowl_1], reset [human], pour [partner, milk_bowl, mixing_bowl_1], pour [partner, cocoa_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, cocoa_bowl, mixing_bowl_1]
	coffee with milk - coffee_with_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [partner, coffee_bowl, mixing_bowl_1], pour [human, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [partner, milk_bowl, mixing_bowl_1], pour [human, cereal_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]
	pancake - pancake
		[pour [partner, cocoa_bowl, mixing_bowl_1], reset [human], pour [partner, eggs_bowl, mixing_bowl_1], pour [partner, flour_bowl, mixing_bowl_1], switch [partner, stove], pour [partner, milk_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk], pour [human, mixing_bowl_1, frying_pan], move [partner, frying_pan, stove]]
	chocolate milk - chocolate_milk
		[pour [partner, cocoa_bowl, mixing_bowl_1], mix [human, mixing_bowl_1, whisk]]

pour [partner, flour_bowl, mixing_bowl_1]: 51.330674973091476
pour [partner, eggs_bowl, mixing_bowl_1]: 51.44786649992702
pour [partner, coffee_bowl, mixing_bowl_1]: 47.127702556791206
pour [partner, cereal_bowl, mixing_bowl_1]: 46.45292402927399
pour [partner, cocoa_bowl, mixing_bowl_1]: 46.33954749577277
NullAction [partner]: 35.52288115601394
Partner chose to wait
human scheduled actions
-partner
	pour [partner, cereal_bowl, mixing_bowl_1], 0.0, 16.15576827076569
	mix [partner, mixing_bowl_1, whisk], 16.15576827076569, 19.86555889499317
-human
Previous Distribution
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
fried egg - fried_egg: 0.0
scrambled egg - scrambled_egg: 0.0
chocolate milk - chocolate_milk: 0.28571428571428575
tea - hot_tea: 0.0


Current Distribution
coffee with milk - coffee_with_milk: 0.28571428571428575
cereal with milk - cereal_with_milk: 0.28571428571428575
pancake - pancake: 0.14285714285714288
chocolate milk - chocolate_milk: 0.28571428571428575


NullAction [partner]
	coffee with milk - coffee_with_milk
		[pour [human, coffee_bowl, mixing_bowl_1], mix [partner, mixing_bowl_1, whisk]]
	cereal with milk - cereal_with_milk
